COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"CRY,SHU,WHU,WOL",5.8,9.5,6.2,7.9,4,7.2,8.8,5.9,6.9,4.2,66.4,2.213333333,1.800740588,3.985639169
"CHE,LIV,MCI,SHU",6.1,9.2,5.5,4.4,5.6,7.6,6.9,9.8,7.2,4.9,67.2,2.24,1.77938816,3.985829477
"AVL,CHE,TOT,WHU",5.2,8.1,4.2,8.5,8.6,7.9,6.2,3.7,5.3,7.5,65.2,2.173333333,1.834121043,3.9861564
"BUR,CRY,LIV,SOU",5.2,10.5,6.8,4.6,5.1,4.6,8.2,4.7,6.2,6.8,62.7,2.09,1.907325061,3.986309378
"FUL,NEW,WBA,WOL",7.9,6,8.1,5.8,5.8,4.3,3.3,9.1,8.2,6.5,65,2.166666667,1.840289832,3.987294637
"BHA,FUL,NEW,WBA",9.2,5.4,8.7,7.4,5.4,3.9,4.5,7.9,7.6,6.6,66.6,2.22,1.796416185,3.988043932
"CRY,LEE,LIV,TOT",5.7,7.8,5.1,10,6.2,4.5,7.2,4.1,8.3,5.5,64.4,2.146666667,1.858434227,3.989438808
"AVL,FUL,SOU,WOL",6.3,6.5,5.4,5.3,7.4,3.8,3.7,7.9,6,10.1,62.4,2.08,1.918448447,3.99037277
"AVL,BHA,SOU,TOT",6.9,6.4,5.3,7.4,7.5,4.3,5.8,4.7,6.9,10.7,65.9,2.196666667,1.816865433,3.991047734
"ARS,AVL,BUR,TOT",8.3,7,5.4,7.4,7.5,6.9,7.5,4.7,4.3,10.1,69.1,2.303333333,1.732980733,3.991632289
"BHA,CRY,MUN,TOT",8,5.7,5.1,9.5,4.6,4.7,7.9,4.7,5.1,8.5,63.8,2.126666667,1.877232005,3.99224673
"BUR,MUN,SHU,WOL",9.8,6.1,5.6,5.7,4,7.8,7.4,7.7,4.2,7.8,66.1,2.203333333,1.811966397,3.99236596
"AVL,FUL,LIV,WOL",6.2,7.5,5.9,6.2,6.1,3.6,4.3,10.1,6,8.3,64.2,2.14,1.865952244,3.993137803
"BUR,EVE,LIV,MUN",9.9,5.3,5.8,5.2,5.5,7.3,7.8,7.9,3.2,6.3,64.2,2.14,1.865952244,3.993137803
"BHA,EVE,SHU,WHU",8.1,4.7,5.9,7.4,5.8,8.4,10,6.6,5.4,4.3,66.6,2.22,1.798888546,3.993532572
"BUR,FUL,LEE,NEW",11.1,4.3,5.8,7.5,6.4,5.8,6,6.2,5.9,7.4,66.4,2.213333333,1.804438971,3.993824922
"LEE,LIV,MCI,WOL",8.1,8.2,7.6,4.4,7,4.4,5.4,9.3,8.4,5.9,68.7,2.29,1.744228578,3.994283444
"EVE,MUN,NEW,SOU",8,3.3,5.7,4.4,9.6,8.4,5.9,6.7,5.8,6,63.8,2.126666667,1.878415408,3.994763434
"CHE,LEI,MCI,WOL",4.9,9.7,7.2,3.4,5.6,7.1,4.4,7.8,7.7,5.6,63.4,2.113333333,1.890443804,3.995137907
"AVL,FUL,LEI,TOT",6.3,5.3,4.4,10.2,5.8,4.9,4.2,7.4,8,7.4,63.9,2.13,1.875840552,3.995540376
"FUL,LEE,MCI,WOL",9.9,6.2,6.2,6.2,6.7,4.1,3.6,7.8,7.5,7.6,65.8,2.193333333,1.821964751,3.996176022
"FUL,LEE,TOT,WOL",6.8,5.8,4.7,8.5,6.3,4.1,3.2,5.7,7.5,9.4,62,2.066666667,1.933907961,3.996743119
"BUR,CHE,SHU,TOT",6.7,8.3,4,6.2,4.7,9.4,7.3,4.6,5.2,8.4,64.8,2.16,1.850405361,3.99687558
"EVE,LIV,MCI,SOU",6.3,7.4,6.8,4.2,9.3,5.5,5.7,9.6,7.8,5.1,67.7,2.256666667,1.77140873,3.997479034
"ARS,LEE,SOU,WOL",4.6,6.3,7.2,3.1,8.9,5,5.7,4.1,7.4,8.8,61.1,2.036666667,1.963245612,3.998476897
"LEE,MCI,NEW,WHU",9.5,5.7,7.8,7.4,9.5,7.7,6.8,5.3,8.4,4.8,72.9,2.43,1.645498911,3.998562354
"LEE,MCI,SOU,TOT",8.3,6.8,5.6,6.8,8.4,6,5.1,4.1,9.9,7.7,68.7,2.29,1.746138597,3.998657387
"BHA,EVE,MCI,WBA",10.3,5.4,8,5.7,6.3,5.2,5.3,8.7,6.8,4.8,66.5,2.216666667,1.804469759,3.999907966
"BUR,CHE,LIV,MCI",8.1,10.9,6.7,4.4,6.2,6.6,6.9,7.7,5.6,6.6,69.7,2.323333333,1.721788476,4.000288559
"CHE,CRY,FUL,WOL",6.1,10.6,4.7,5.2,5.2,3.7,4.1,5.7,6.2,7.9,59.4,1.98,2.020560978,4.000710737
"ARS,CHE,MUN,NEW",6.2,4.8,6.7,4.2,8,10.1,7.3,5,4.5,7.5,64.3,2.143333333,1.866696428,4.000952678
"LEI,MCI,SOU,WHU",4.2,8.2,8.4,5.2,7.8,7.7,5.5,5.4,8.9,4.1,65.4,2.18,1.835574388,4.001552166
"BUR,CHE,LEE,WHU",8.3,7.9,5.6,6.3,6.9,8.8,8.9,3.6,4.7,6.8,67.8,2.26,1.770624497,4.001611364
"LEI,LIV,SOU,TOT",4,7.8,6.7,5.2,6.1,5.6,5.1,5.8,10.9,6.2,63.4,2.113333333,1.89396703,4.002583657
"ARS,BUR,CHE,EVE",6.8,7,5.3,3.7,8.4,9,7.9,4.6,4.2,7.5,64.4,2.146666667,1.864999255,4.003531735
"ARS,CHE,SHU,SOU",4.6,7.3,5,3.1,7.4,8.9,8.3,4.1,6.2,7.3,62.2,2.073333333,1.931493377,4.004629602
"BHA,LEE,MCI,WHU",10.1,6.1,7.8,7.8,7.3,5,8.3,4.2,6.9,5.6,69.1,2.303333333,1.738741563,4.0049014
"LEE,LIV,MCI,NEW",9.3,5.7,7.6,5.6,8.2,5.4,6.6,8.8,9.3,5.1,71.6,2.386666667,1.678094157,4.005051388
"AVL,BUR,WBA,WOL",9.9,7.5,7,5.7,5.2,4.8,4.8,8.5,4.9,8,66.3,2.21,1.812334284,4.005258767
"CRY,FUL,MUN,TOT",7.5,5.8,4.7,10.7,5.2,4.8,5.4,5.1,5.2,8,62.4,2.08,1.925962963,4.006002962
"ARS,BHA,TOT,WOL",5.1,7.4,8,4.6,5.7,4.6,5.7,4.7,6.3,10.6,62.7,2.09,1.917202824,4.006953901
"ARS,BUR,LEI,SOU",4.1,7.3,9.9,4.2,6.8,7.9,7.3,4.7,6.3,7.4,65.9,2.196666667,1.824189318,4.007135868
"BHA,LIV,NEW,WBA",7.4,5.9,10.1,6.2,5.7,4.2,6.3,8,8.5,4.8,67.1,2.236666667,1.791616278,4.007248409
"LEI,LIV,WHU,WOL",4.1,9.4,9,5.1,5.4,6.1,5.4,7.5,7.4,4.1,63.5,2.116666667,1.894582921,4.010200516
"CHE,LEI,SOU,WHU",4.2,8.4,6.8,4.2,7.4,9.4,6,3.7,7.3,5.3,62.7,2.09,1.91894068,4.010586021
"ARS,AVL,CHE,MUN",8.2,4.8,4.6,5.2,7.9,8,7.8,5,4.1,9,64.6,2.153333333,1.86261465,4.010830212
"BHA,LIV,TOT,WOL",5,8.9,7.3,5,5.5,3.5,5,6.8,7.3,9.4,63.7,2.123333333,1.889179716,4.011358264
"BUR,LEE,NEW,WBA",11.1,4.8,7.9,6.9,6.4,6.8,6.5,6.2,7.6,5.3,69.5,2.316666667,1.731569616,4.011469609
"BHA,CHE,MCI,WOL",7.2,9.8,7.2,3.4,5.7,4.5,4.9,6.7,6.2,8.3,63.9,2.13,1.883525064,4.011908386
"BHA,CRY,LEI,WBA",6.9,6.2,9.2,7.9,4.1,4.3,6.8,6.3,8.5,3.7,63.9,2.13,1.884114882,4.013164699
"ARS,NEW,WBA,WOL",6.2,6.5,10.3,4.2,7.5,6.3,4.3,7.5,8.1,6,66.9,2.23,1.799660462,4.01324283
"ARS,BUR,EVE,SHU",8,5.3,5.3,4.8,6.7,9,9.7,7,4.3,5.8,65.9,2.196666667,1.827232273,4.013820225
"FUL,LEE,LEI,WBA",7.5,4.6,7,9.1,5.3,4.8,4.3,7.3,9.2,4.6,63.7,2.123333333,1.89035564,4.013855142
"AVL,BUR,CRY,LIV",8.8,9,5.9,7.8,5.1,4.2,8.8,6.9,4.8,6.2,67.5,2.25,1.78403413,4.014076793
"LIV,SOU,TOT,WBA",4.6,8.5,6.7,5.7,6.8,5.2,4.8,5.9,10.6,6.9,65.7,2.19,1.833060586,4.014402683
"AVL,BUR,SOU,TOT",8.3,7.5,5.3,6.9,7.5,5.8,5.8,4.7,5.9,10.7,68.4,2.28,1.760807895,4.014642001
"EVE,LIV,SHU,WOL",6.1,6.8,5.7,4.1,4.9,5.6,5.6,11.2,6.5,4.6,61.1,2.036666667,1.972280124,4.016877187
"ARS,LEE,TOT,WHU",4.8,6.3,6.3,9.1,9.1,7.2,8.5,3.7,6.9,6.8,68.7,2.29,1.754391316,4.017556113
"BHA,BUR,NEW,WOL",8.4,6.9,9.1,4.7,4.6,5.2,6.3,6.8,5.3,9.5,66.8,2.226666667,1.804808392,4.018706687
"CRY,FUL,LEI,TOT",5.7,6.8,4.8,10.2,4.7,4.8,4.2,5.8,8.9,5.8,61.7,2.056666667,1.954510453,4.019776498
"CRY,MUN,SHU,WBA",8.6,5.1,5,9.5,4,6.9,8,6.8,5.7,4.2,63.8,2.126666667,1.890208689,4.019843812
"EVE,LEI,SHU,TOT",6.2,4.6,4.2,7.5,4.6,8.9,5.2,8.1,8.5,3.6,61.4,2.046666667,1.964235786,4.020135908
"LEE,MCI,TOT,WHU",8.4,7.2,6.1,9.5,8.4,6.5,6.2,3.7,8.4,5.6,70,2.333333333,1.723046398,4.020441595
"AVL,CRY,LIV,MCI",8.8,8.9,6.3,7.7,6.6,4.2,7.1,9.5,6.8,5,70.9,2.363333333,1.701274032,4.02067763
"LEI,NEW,SHU,SOU",5.7,5.1,7.3,5.4,5.8,9,5.7,7.4,9.7,3.6,64.7,2.156666667,1.864313994,4.020703846
"ARS,EVE,NEW,WOL",6.2,5,8.1,3.7,10,7.3,4.8,7.9,5.9,6,64.9,2.163333333,1.85858369,4.02073605
"BHA,FUL,MCI,WBA",9.8,6.4,8,7.2,5.4,3.9,4.3,8,7.3,6.9,67.2,2.24,1.795550055,4.022032123
"BUR,MUN,SOU,WOL",8.2,7.3,6.7,3.6,5,6.2,5.7,5.6,4.2,10.1,62.6,2.086666667,1.927692922,4.022452563
"AVL,LEE,NEW,WOL",9.8,3.8,6.3,7.3,8.4,4.6,5.3,7.8,7,6.8,67.1,2.236666667,1.798425237,4.02247778
"CHE,EVE,LEE,NEW",8.4,3.3,4.6,4.3,9.2,8.4,6.3,5.6,6.3,5.3,61.7,2.056666667,1.956215167,4.023282526
"CRY,LIV,SHU,TOT",5.7,8.8,4.6,9.4,4.5,5.1,7.7,6.8,7.8,4.5,64.9,2.163333333,1.859778959,4.023321815
"CHE,EVE,LEI,SHU",6.1,4.6,4.1,4.8,4.6,10.5,6.1,8,5.8,3.6,58.2,1.94,2.074072751,4.023701138
"EVE,FUL,LEE,SHU",9.7,3.6,4.3,8.6,5.8,5.8,6,8,6,5.1,62.9,2.096666667,1.919172275,4.023864537
"BUR,CHE,NEW,SHU",7.8,6.8,5.1,4.7,4.7,10.6,7.9,6.2,5.2,5.8,64.8,2.16,1.863568858,4.025308734
"AVL,BUR,SHU,WOL",9.8,6.8,5.3,6.2,4,5.8,6.9,9,4.9,7.8,66.5,2.216666667,1.81613142,4.02575798
"FUL,MUN,SHU,TOT",8,4.6,4.2,10.1,4.6,6.9,5.4,6.7,5.3,7.9,63.7,2.123333333,1.896224319,4.026316303
"BHA,BUR,FUL,WHU",8.2,7.4,7.1,7.9,4.8,4.9,8.1,4.8,4.8,9.6,67.6,2.253333333,1.787114372,4.026964384
"FUL,MUN,NEW,SHU",9.1,4.1,4.6,8.5,4.6,8.1,6,8.3,5.3,5.8,64.4,2.146666667,1.876284745,4.027757919
"ARS,BUR,MUN,WOL",8.2,6.8,7.3,4.1,5,7.3,7.4,5.6,3.6,9.5,64.8,2.16,1.864760932,4.027883613
"BHA,MCI,NEW,WOL",8.4,6.8,9.5,4.6,6.1,4.5,4.6,8.4,7.8,6.8,67.5,2.25,1.790251379,4.028065603
"EVE,LEE,MUN,WOL",10.4,2.6,5.1,5.3,6.6,6.1,5.8,7.1,4.8,6.8,60.6,2.02,1.996775178,4.033485859
"AVL,CRY,NEW,SHU",8.5,4.8,4.7,9.6,5.8,6.5,8,8,6.4,4.2,66.5,2.216666667,1.819798524,4.033886727
"BUR,LEI,NEW,WHU",5.8,6.8,9.2,6.4,6.3,10.1,7.4,5.9,6.6,3.8,68.3,2.276666667,1.772035866,4.034334989
"AVL,LEE,LIV,TOT",8.2,5.3,4.7,10.4,7.8,4.6,6.7,6.3,7.4,7.1,68.5,2.283333333,1.767138302,4.034965789
"AVL,BUR,CHE,WHU",8.3,8.6,5.3,6.3,7.5,8.5,8.4,4.2,4.2,7.5,68.8,2.293333333,1.759924241,4.036092926
"CRY,NEW,TOT,WHU",5.9,8.1,6.4,9.7,7.5,7.4,6.9,3.8,8.1,4.4,68.2,2.273333333,1.775637601,4.036616146
"ARS,CHE,LEE,MUN",8.2,4.1,4.9,5.2,7.3,8.3,8.3,4,4.5,8.3,63.1,2.103333333,1.919172275,4.036659019
"AVL,BHA,EVE,WBA",10.3,4.4,6.6,6.9,7,4.4,6,8.6,4.9,6,65.1,2.17,1.860376306,4.037016584
"ARS,CHE,FUL,SOU",4.6,7.5,5.2,3.1,8.6,5.9,5.2,4.1,5.7,9.6,59.5,1.983333333,2.035927307,4.037922493
"AVL,BHA,MCI,TOT",10.5,6.4,5.8,8.3,6.8,4.7,5.7,6.9,6.8,8.9,70.8,2.36,1.711269834,4.038596808
"ARS,LEE,LEI,WBA",5.8,5.1,10.5,6.9,6.3,6.8,6.3,5.7,9.1,4.6,67.1,2.236666667,1.805823912,4.039026149
"ARS,BUR,CRY,WOL",5.7,10.1,7.4,4.1,4.6,5.7,7.9,4.7,5.2,7.9,63.3,2.11,1.91430289,4.039179098
"BHA,CRY,MCI,SHU",9.1,7.1,6.1,7.7,3.6,4.6,8.8,7.3,6.8,4.5,65.6,2.186666667,1.847641139,4.04017529
"BHA,EVE,FUL,LEE",10.3,3.7,4.8,7.5,6.4,3.7,6,6.2,5.4,7.4,61.4,2.046666667,1.974391608,4.040921491
"CRY,EVE,MCI,MUN",11.1,5.2,5.2,6.3,6.1,6.7,6.8,7.4,4.7,4.7,64.2,2.14,1.888444392,4.041270999
"CHE,FUL,SOU,TOT",5.1,8,4.2,5.3,7,5.3,4.3,4.1,7.3,10.2,60.8,2.026666667,1.994325283,4.041832573
"BHA,LIV,SHU,WHU",5.8,7.3,7.3,7.7,4.5,6.7,10.8,6.9,6.4,4.6,68,2.266666667,1.78325545,4.042045687
"AVL,BUR,FUL,LIV",9.4,7,5.5,7.3,5.7,3.8,6.3,8.5,4.4,8.4,66.3,2.21,1.829420066,4.043018346
"BUR,EVE,LEE,TOT",10.5,4.8,4.7,7.5,6.9,7.2,6.4,4.6,5.4,7.9,65.9,2.196666667,1.840561509,4.043100114
"CRY,SOU,WHU,WOL",4.7,10.7,7.3,5.3,6.8,4.6,6.2,3.8,6.9,6.4,62.7,2.09,1.934511135,4.043128273
"BHA,LEI,LIV,WOL",4.4,7.7,9.5,5,4.5,3.5,5.4,8.4,7.3,6.1,61.8,2.06,1.963443687,4.044693995
"AVL,BUR,EVE,WHU",10.1,6,5.5,7,8.6,7.5,8.1,6.5,3.9,6,69.2,2.306666667,1.753599473,4.044969451
"LEI,SHU,SOU,WBA",5.7,6.1,7.4,6.4,4.1,7.4,5.2,7.5,10.2,3.6,63.6,2.12,1.908577131,4.046183519
"BUR,LEE,LIV,MCI",11.3,7.7,7.2,5.5,6.6,5.4,7.6,7.7,6.8,5.9,71.7,2.39,1.693156159,4.046643219
"BUR,MCI,NEW,WOL",9.8,8.4,8.4,4.5,6.1,6.6,4.6,8.4,6.8,6.8,70.4,2.346666667,1.72446449,4.046743337
"BHA,CRY,EVE,LEE",9.7,3.7,5.2,8,5.8,4.1,8.5,4.6,5.8,5.2,60.6,2.02,2.003441483,4.046951797
"ARS,LEE,MCI,SOU",7.8,6.3,7.1,4.1,10,6,6.7,4.1,8.3,7.1,67.5,2.25,1.798919429,4.047568715
"BHA,SHU,WBA,WHU",7.6,6.2,8,8.9,4.2,7.4,9.5,6,6.4,4.3,68.5,2.283333333,1.772788137,4.047866246
"CRY,LEE,MCI,NEW",10.5,5.7,6.6,7.9,7.3,5.5,6.8,5.7,8.8,4.7,69.5,2.316666667,1.747537951,4.048462919
"CHE,TOT,WBA,WOL",5.5,10,5.7,4.6,6.3,5.7,3.7,5.8,8.5,8,63.8,2.126666667,1.903680645,4.048494173
"ARS,AVL,EVE,FUL",8.1,4.5,4.5,6.5,10.1,5.5,5.5,8,4.9,7.5,65.1,2.17,1.865743819,4.048664088
"BHA,MUN,SHU,TOT",8.5,4.5,4.5,8.9,4,6.8,7.9,5.6,5.2,8.4,64.3,2.143333333,1.889179716,4.049141858
"LIV,MCI,MUN,WOL",8.1,8.2,7.6,4.4,5.9,4.9,5.4,10.3,6.2,6.6,67.6,2.253333333,1.797034594,4.049317953
"AVL,CRY,LEE,SOU",8.9,5.3,5.2,9.5,8,4.7,7.4,4.1,6.9,6.7,66.7,2.223333333,1.821507312,4.049817924
"ARS,MCI,WBA,WOL",6.3,8.4,9.6,4,6.7,5.6,4.1,8,7.8,6.3,66.8,2.226666667,1.818912984,4.050112912
"CHE,EVE,NEW,SOU",6.2,5.5,5.2,3.2,10.3,8.5,5.9,5.7,6.8,6,63.3,2.11,1.919519616,4.050186389
"LIV,SOU,TOT,WHU",4.2,9.6,6.7,6.3,8.4,5.6,6.1,3.8,8.4,6.9,66,2.2,1.841496976,4.051293346
"AVL,BUR,EVE,LIV",9.9,6,5.5,5.2,7.3,5.8,7.3,9.2,3.9,6.3,66.4,2.213333333,1.830725418,4.052005592
"AVL,MCI,SHU,WHU",9.5,6.7,5.7,8.9,7.3,8.3,8.8,8.6,6,4.6,74.4,2.48,1.634489387,4.053533679
"FUL,LIV,SHU,WOL",6.1,7.8,5.7,6.1,4.6,3.6,4.6,10.5,7,6.6,62.6,2.086666667,1.942621368,4.053603254
"CHE,LIV,TOT,WHU",4.6,10.6,5.6,6.2,7.3,7.7,6.5,3.7,6.7,6.3,65.2,2.173333333,1.865356683,4.054041858
"ARS,LIV,WBA,WHU",4.2,8.6,9.7,6.2,7.9,6.3,8.4,5.5,6.8,4.8,68.4,2.28,1.778388784,4.054726427
"BHA,BUR,LEE,LEI",9.9,4.5,7.9,6.8,4.1,5.7,8.3,5.1,5.8,7.6,65.7,2.19,1.851755923,4.055345472
"AVL,EVE,SOU,WOL",6.8,5.5,5.4,3.2,9.5,4.7,4.7,8.5,5.5,8,61.8,2.06,1.969094547,4.056334766
"ARS,BHA,LEI,MUN",6.3,4.5,10.4,6.3,4.5,7.4,8.3,5.6,4.6,6.8,64.7,2.156666667,1.880927667,4.056534002
"LEI,MUN,SHU,TOT",6.2,4.4,4.5,9,3.9,9.4,6.2,6.7,7.8,5.1,63.2,2.106666667,1.925732184,4.056875801
"LIV,NEW,SHU,WBA",7.3,5.8,7.8,6.8,5.1,6.9,6.3,10.1,9.1,4.3,69.5,2.316666667,1.751348687,4.057291124
"EVE,NEW,SHU,WOL",7.8,4.3,5.8,4.3,6.3,7.9,4.8,10.2,6.5,4.3,62.2,2.073333333,1.957776517,4.059123311
"CHE,EVE,MUN,WHU",6.9,5.4,4.6,5.3,7.9,10.5,7.3,4.6,4.1,6,62.6,2.086666667,1.94547909,4.059566367
"CRY,TOT,WBA,WOL",6.2,9.6,6.3,7.9,5.2,4.7,3.7,5.9,9.1,6.4,65,2.166666667,1.87379591,4.059891138
"CHE,MCI,SHU,WOL",6.6,9.7,5.5,3.4,5.1,7.6,4.9,8.8,6.8,6.1,64.5,2.15,1.888709142,4.060724655
"AVL,BUR,LEI,MCI",11.3,6.7,6.9,6.2,5.6,6.8,6.1,8.5,5.8,5.6,69.5,2.316666667,1.753250949,4.061698031
"LEE,LEI,WBA,WHU",5.9,5.1,8.6,9.1,6.3,7.3,6.3,5.3,9.2,3.8,66.9,2.23,1.821751294,4.062505386
"NEW,SOU,WHU,WOL",4.7,8.1,8.5,3.7,9.1,6.8,4.7,5.4,8,6.5,65.5,2.183333333,1.860854045,4.062864665
"CHE,SHU,WBA,WHU",6.3,7.9,5.7,7.3,5.3,10.5,8.3,5.4,6.3,4.3,67.3,2.243333333,1.811107703,4.06291828
"ARS,CHE,LEI,SHU",4.5,6.1,7.6,4.7,4.6,10.5,8.2,5.7,6.2,5.1,63.2,2.106666667,1.928614932,4.06294879
"EVE,FUL,LEE,NEW",9.7,3.3,4.8,7.1,8.7,5.8,5,7.3,6.5,5.3,63.5,2.116666667,1.919635382,4.063228225
"ARS,LEI,MCI,SHU",5.7,6.1,9.2,5.7,5,8.8,7.7,8.4,7.8,3.9,68.3,2.276666667,1.785154833,4.064202503
"EVE,LEE,LIV,MUN",9.9,2.6,5.1,6.3,7.1,6.1,7.8,7.3,5.2,5.6,63,2.1,1.935630819,4.064824719
"CRY,EVE,LEE,MCI",11.1,5.2,5.2,7.4,7.3,5.5,6.8,6.4,6.9,4.7,66.5,2.216666667,1.833787822,4.06489634
"BHA,EVE,MUN,NEW",10.2,3.3,6.9,5.9,6.9,7.4,7,7.2,4.2,6,65,2.166666667,1.876758435,4.066309942
"ARS,CHE,CRY,SHU",5.7,8.4,4.5,5.7,4.7,8.4,9.9,4.1,6.1,5.7,63.2,2.106666667,1.930342514,4.06658823
"ARS,EVE,LIV,SOU",4.1,6.5,6.8,3.8,10.9,6.2,6.7,6.5,6.3,6.3,64.1,2.136666667,1.90405999,4.068341511
"AVL,EVE,LIV,WOL",6.7,6.5,5.9,4.1,7.7,4.1,5.3,10.8,5.5,6.3,62.9,2.096666667,1.940475314,4.068529908
"BUR,FUL,LIV,MCI",9.4,8.9,6.9,5.5,5.7,4.6,5.6,9.4,5.8,7.2,69,2.3,1.769494592,4.069837562
"AVL,LEI,LIV,SHU",5.6,5.1,5.7,7.8,4.4,6.3,7.1,10.6,6.9,3.9,63.4,2.113333333,1.925962963,4.070201728
"BUR,FUL,MUN,WHU",9.6,6.3,5.8,8.5,5.2,7.5,7.6,5.2,3.7,8.1,67.5,2.25,1.810616838,4.073887885
"ARS,CHE,LEE,SOU",4.6,6.3,5.5,3.1,9.6,6.7,7.2,4,6.7,8.3,62,2.066666667,1.971463078,4.074357027
"BHA,CRY,LEI,WHU",5.3,7.3,8.6,8.5,4.1,5.8,8.8,4.3,6.3,3.7,62.7,2.09,1.949957264,4.075410683
"AVL,CHE,LEE,NEW",9.8,3.8,4.6,7.3,9.1,6.9,6.8,5.6,6.3,6.8,67,2.233333333,1.825133176,4.07613076
"BHA,BUR,FUL,NEW",9.7,5.4,7.6,6.3,4.8,4.9,6.5,6.8,4.8,9.6,66.4,2.213333333,1.842220882,4.077448885
"ARS,BUR,WBA,WHU",6,8.5,9.3,6.3,7,8,9.2,4.3,4.8,6,69.4,2.313333333,1.762699949,4.077712549
"BUR,LIV,WBA,WOL",6.2,10,8.4,4.5,5.2,4.6,5.1,8.5,6.3,6.8,65.6,2.186666667,1.864999255,4.078131705
"ARS,AVL,BHA,WHU",6.5,5.9,8.2,7.4,8.6,5.4,10.1,4.3,5.3,7.5,69.2,2.306666667,1.768740921,4.079895724
"FUL,LEI,SHU,WHU",5.8,5.6,5.9,9.6,4.1,9,7.3,7,6.5,3.6,64.4,2.146666667,1.901578292,4.082054733
"CRY,FUL,MUN,SHU",8.6,4.6,4.6,10.1,4,5.9,7.5,6.7,5.2,5.7,62.9,2.096666667,1.94733436,4.082911042
"ARS,BHA,BUR,EVE",8.6,5.4,7.6,4.8,7.3,6.9,9.1,5.2,4.3,9,68.2,2.273333333,1.796168762,4.083290319
"ARS,AVL,LEI,WHU",4.2,5.8,9.6,7.5,8.5,8,8.4,5.4,5.4,5.3,68.1,2.27,1.799660462,4.085229248
"ARS,BUR,EVE,MCI",10,6.9,6.9,4.7,8.8,8.3,7.4,7,4.3,6.3,70.6,2.353333333,1.736663468,4.086948027
"ARS,CHE,EVE,LEE",6.8,4.3,4.6,3.7,10,7.8,7.3,4,5.2,6.8,60.5,2.016666667,2.026628289,4.087033716
"FUL,LEE,NEW,WBA",9.2,4.3,6.9,8.6,7,4.8,4.5,7.3,8.7,5.3,66.6,2.22,1.841014213,4.087051553
"BUR,EVE,SHU,WBA",9.7,5.3,5.3,6.4,4.2,8,7.1,8.7,4.9,4.3,63.9,2.13,1.919172275,4.087836946
"AVL,CHE,LEE,SHU",9.8,4.1,4.1,8.8,6.3,7.3,7.8,6.2,5.8,6.6,66.8,2.226666667,1.835937544,4.088020932
"BHA,BUR,CRY,WBA",9.2,7.9,8,7.3,4.2,4.3,8.5,5.2,5.2,7.4,67.2,2.24,1.825011415,4.088025571
"AVL,EVE,SHU,WOL",8.4,4.3,4.3,5.8,6.2,5.8,5.3,10.8,5.5,5.8,62.2,2.073333333,1.971913904,4.088434827
"BHA,LEE,LEI,WBA",8,4.5,9.1,7.9,4.7,4.7,6.3,6.2,9.1,4.6,65.1,2.17,1.884114882,4.088529294
"LEE,MCI,WBA,WOL",9.9,6.7,7.7,5.6,6.7,5.1,4.1,7.9,8.9,5.6,68.2,2.273333333,1.798641463,4.088911592
"ARS,EVE,LEI,MCI",6.3,5.3,9.4,4.7,8.7,8.3,5.6,8.1,6.8,4.1,67.3,2.243333333,1.822726895,4.088984001
"LEE,MCI,SHU,WHU",9.5,6,6,8.9,6.7,8.6,9.3,6.3,7.5,4.6,73.4,2.446666667,1.671459775,4.089504915
"ARS,CRY,LEI,LIV",4,8.3,9.8,5.7,5,5.7,8.1,5.8,7.2,4,63.6,2.12,1.929421329,4.090373219
"BUR,EVE,MCI,WHU",10.1,7.9,6.9,5.2,7.9,8.3,7.4,6.6,4.4,4.8,69.5,2.316666667,1.765880328,4.090956094
"ARS,BHA,CRY,LEI",5.2,6.2,10.5,6.3,4.1,5.3,8.8,4.7,6.2,5.2,62.5,2.083333333,1.963698325,4.091038177
"CHE,MCI,TOT,WHU",5.2,10,5.6,6.2,7.9,8.7,5.5,3.7,7.2,6.3,66.3,2.21,1.851155795,4.091054307
"FUL,LEI,SHU,TOT",6.2,5.6,4.2,9.6,4.1,6.9,4.2,7.4,9,5.7,62.9,2.096666667,1.951324337,4.091276692
"EVE,LEE,SHU,WBA",9.7,3.6,4.6,8,5.8,6.8,6.5,8.1,7,4.3,64.4,2.146666667,1.90624704,4.092076979
"BHA,LEI,WBA,WHU",5.9,6.2,10.4,7.9,4.7,6.4,6.8,5.9,8.1,3.8,66.1,2.203333333,1.857387652,4.092444126
"BHA,FUL,LEE,WBA",9.8,4.7,6.9,9,5.4,3.7,5.5,6.2,6.9,7.4,65.5,2.183333333,1.87453698,4.092739073
"BUR,CHE,WBA,WOL",6.7,10.5,6.8,3.5,5.2,6.3,4.6,6.3,5.2,8,63.1,2.103333333,1.946192865,4.093492325
"AVL,LEI,TOT,WBA",6.3,5.8,6.6,9.6,5.8,5.9,4.7,7.5,10.2,5.3,67.7,2.256666667,1.814784958,4.095364722
"LEE,LEI,SOU,TOT",4.6,5.6,5.6,7.5,6.8,6.1,5.1,4.1,11,6.7,63.1,2.103333333,1.94733436,4.095893271
"ARS,CHE,LEI,WOL",4.5,8.8,9.3,3,5.6,7.8,4.9,5.7,6.2,6.8,62.6,2.086666667,1.963104118,4.096343926
